4	ASD-STE100 - 0004.txt	"accessible (adj)	ACCESS (n)	TURN THE COVER UNTIL YOU CAN GET ACCESS TO THE JACKS THAT HAVE + AND - MARKS.	Rotate the cover until the jacks marked by + and -are accessible."
3	ASD-STE100 - 0004.txt	"ACCIDENT (n)	An occurrence that causes injury or damage	TO PREVENT ACCIDENTS, MAKE SURE THAT THE PINS ARE INSTALLED."
3	ASD-STE100 - 0005.txt	"ACCIDENTAL (adj)	That does not occur on purpose	TO PREVENT ACCIDENTAL OPERATION OF THE SYSTEM, INSTALL THE SAFETY LOCK."
3	ASD-STE100 - 0005.txt	"ACCIDENTALLY	That does not occur on	IF YOU"
3	ASD-STE100 - 0005.txt	"(adv)	purpose	ACCIDENTALLY MOVE THE LEVER, SET THE SYSTEM TO THE NEUTRAL POSITION AGAIN."
4	ASD-STE100 - 0005.txt	"accommodate (v)	LET (v)	DIFFERENT LENGTHS OF STUDS LET YOU ATTACH DIFFERENT THICKNESSES OF SKIN.	Studs are available in different lengths to accommodate different thicknesses of skin."
4	ASD-STE100 - 0005.txt	"accomplish (v)	DO (v) You can use a more accurate verb.	DO THIS TASK FIRST.	This task must be accomplished first."
3	ASD-STE100 - 0005.txt	"COMPLETE (v)	THE PERSONNEL MUST COMPLETE THIS TASK IN 30 MINUTES.	The personnel must accomplish this task in 30 minutes."
4	ASD-STE100 - 0005.txt	"according to	REFER (v)	TO CALIBRATE THE	Calibrate the test set"
4	ASD-STE100 - 0005.txt	"(prep)		TEST SET, REFER TO THE MANUFACTURER'S INSTRUCTIONS.	according to the manufacturer's instructions."
4	ASD-STE100 - 0005.txt	"account for (v)	MAKE SURE (v)	MAKE SURE THAT YOU REMOVE ALL TOOLS AND EQUIPMENT.	All tools and equipment must be accounted for."
4	ASD-STE100 - 0005.txt	"accumulate (v)	COLLECT (v)	IF WATER COLLECTS IN THE FILLER LINE, DRAIN IT.	If water accumulates in the filler line, drain it."
4	ASD-STE100 - 0005.txt	"accumulation (n)	QUANTITY (n)	REMOVE LARGE QUANTITIES OF CONTAMINATION.	Large accumulations of contamination must be removed."
3	ASD-STE100 - 0005.txt	"COLLECT (v)	IF FUEL COLLECTS FREQUENTLY, EXAMINE THE PIPE FOR LEAKS.	If accumulation of fuel is frequent, examine the pipe for leaks."
4	ASD-STE100 - 0006.txt	"accuracy (n)	PRECISION (n)	THE PRECISION OF THE ADJUSTMENT CAN CHANGE.	The accuracy of the adjustment can vary."
3	ASD-STE100 - 0006.txt	"ACCURATE (adj)	Exact	THE ADJUSTMENT MUST BE ACCURATE."
3	ASD-STE100 - 0006.txt	"ACCURATELY (adv)	Exactly	PUT THE REPAIR SHEET ACCURATELY ON THE DAMAGED AREA."
4	ASD-STE100 - 0006.txt	"achieve (v)	GET (v)	SET THE CONTROL TO GET MAXIMUM THRUST.	Set the control to achieve maximum thrust."
4	ASD-STE100 - 0006.txt	"acquire (v)	GET (v)	THE COMPUTER GETS THIS DATA FROM FIVE SENSORS.	The computer acquires this data from five sensors."
4	ASD-STE100 - 0006.txt	"acrid (adj)	DANGEROUS (adj)	THIS MATERIAL RELEASES DANGEROUS FUMES WHEN IT TOUCHES HOT SURFACES.	On contact with hot surfaces, this material produces acrid fumes."
3	ASD-STE100 - 0006.txt	"ACROSS (prep)	From one side to the other side	SAFETY THE CLAMP BLOCK ACROSS THE CONTROL LEVER FORKS WITH SAFETY WIRE."
4	ASD-STE100 - 0006.txt	"act(v)	Use an accurate verb.	THE HYDRAULIC FLUID FLOW OPENS THE VALVE.	The hydraulic fluid flow acts on the valve."
4	ASD-STE100 - 0006.txt	"action (n)	STEP (n)	DO THE STEPS THAT FOLLOW:	Do the following actions:"
3	ASD-STE100 - 0006.txt	"PROCEDURE (n)	DO NOT DO THIS PROCEDURE IN THE HANGAR.	This action must not be done in the hangar:"
3	ASD-STE100 - 0006.txt	"TASK (n)	DO THIS TASK OUTDOORS.	Do this action outdoors."
3	ASD-STE100 - 0006.txt	"ACTIVATE (v)	To make a system, function, or feature ready for operation	THE AUTOPILOT ACTIVATES THE APPROACH MODE."
1	ASD-STE100 - 0006.txt	OFor other
1	ASD-STE100 - 0006.txt	meanings, use:
2	ASD-STE100 - 0006.txt	"START (v)	START THE MOTOR. Activate the motor."
3	ASD-STE100 - 0007.txt	"ACTIVE (adj)	A system, function, or feature in a state of action	DOWNLOAD THE EXPORT FILE FROM THE ACTIVE SERVER UNIT."
4	ASD-STE100 - 0007.txt	"activity (n)	TASK (n)	A SUBCONTRACTOR CAN DO THESE MAINTENANCE TASKS.	These maintenance activities can be done by a subcontractor."
3	ASD-STE100 - 0007.txt	"PROCEDURE (n)	DO THIS PROCEDURE AT THE AMBIENT TEMPERATURE.	Do this activity at the ambient temperature."
3	ASD-STE100 - 0007.txt	"WORK (n)	DO THIS WORK IN A CLEAN AREA.	Do this activity in a clean area."
4	ASD-STE100 - 0007.txt	"actuate (v)	START (v)	START THE MOTOR.	Actuate the motor."
3	ASD-STE100 - 0007.txt	"OPERATE (v)	OPERATE THE HAND PUMP.	Actuate the hand pump."
3	ASD-STE100 - 0007.txt	"PUSH (v)	PUSH THE PUSHBUTTON SWITCH.	Actuate the pushbutton switch."
4	ASD-STE100 - 0007.txt	"actuation (n)	OPERATION (n)	MONITOR THE OPERATION OF THE STEERING MOTOR.	Monitor the actuation of the steering motor."
3	ASD-STE100 - 0007.txt	"ADAPT (v), ADAPTS, ADAPTED, ADAPTED	To change or adjust to that which is necessary	ADAPT THE PRESSURE CONNECTION TO THE PITOT HEAD."
1	ASD-STE100 - 0007.txt	THE SYSTEM INTERFACE CIRCUITS ADAPT TO THE PHYSICAL PROPERTIES OF THE CONNECTED SYSTEMS.
3	ASD-STE100 - 0007.txt	"ADD (v), ADDS, ADDED, ADDED	To increase the number, dimension, or quantity	ADD 5 ml OF HARDENER TO THE COMPOUND."
4	ASD-STE100 - 0007.txt	"addition (n)	ADD (v)	TO GET THE CORRECT CLEARANCE, ADD SPECIAL SHIMS, AS NECESSARY.	Adjust the clearance by the addition of special shims, as necessary."
4	ASD-STE100 - 0008.txt	"additional (adj)	MORE (adj)	THIS CHAPTER GIVES MORE INFORMATION ABOUT SAFETY.	This chapter gives additional information about safety."
4	ASD-STE100 - 0008.txt	"adequate (adj)	SUFFICIENT (adj)	MAKE SURE THAT CONTAINERS HAVE SUFFICIENT CAPACITY AND DIAMETER.	Make sure that containers have adequate capacity and diameter."
4	ASD-STE100 - 0008.txt	"adhere (v)	BOND (v)	THE SEAL MUST BOND CORRECTLY.	The seal must adhere correctly."
3	ASD-STE100 - 0008.txt	"OBEY (v)	OBEY THE SAFETY INSTRUCTIONS.	Adhere to the safety instructions."
4	ASD-STE100 - 0008.txt	"adhesion (n)	BOND (n)	CLEAN THE SURFACE TO MAKE SURE THAT THE BOND IS SATISFACTORY.	Clean the surface to ensure there will be good adhesion."
3	ASD-STE100 - 0008.txt	"ADJACENT (adj)	That which is near to an object, with no other object of the same type between the two	DO NOT OPERATE THE ADJACENT CONTROL."
3	ASD-STE100 - 0008.txt	"ADJACENT TO (Prep)	To be near to an object, with no other object of the same type between the two	THE FUEL PUMP IS INSTALLED ADJACENT TO THE BULKHEAD."
4	ASD-STE100 - 0008.txt	"adjoining (adj)	ADJACENT (adj)	ALIGN THE BRACKETS WITH THE ADJACENT COMPONENTS.	Align the brackets with the adjoining components."
3	ASD-STE100 - 0008.txt	"ADJUST (v), ADJUSTS, ADJUSTED, ADJUSTED	To put in or come to a specified position or value	ADJUST THE FREQUENCY TO THE VALUE GIVEN IN TABLE 1."
1	ASD-STE100 - 0008.txt	THE INTERNAL LOGIC ADJUSTS TO SUDDEN CHANGES IN TEMPERATURE.
3	ASD-STE100 - 0008.txt	"ADJUSTABLE (adj)	That you can adjust	THE TWO STOP BOLTS ARE ADJUSTABLE."
3	ASD-STE100 - 0008.txt	"ADJUSTMENT (n)	The effect of adjusting	MAKE SURE THAT THE ADJUSTMENT IS IN THE LIMITS GIVEN IN TABLE 1."
4	ASD-STE100 - 0009.txt	"admit (v)	LET (v)	OPEN THE VALVE TO LET NITROGEN GO INTO THEOLEO STRUT.	Open the valve to admit nitrogen into the oleo strut."
4	ASD-STE100 - 0009.txt	"adopt (v)	USE (v)	IF THE UNIT IS DAMAGED, USE THIS PROCEDURE.	Adopt this procedure if the unit is damaged."
4	ASD-STE100 - 0009.txt	"advance (n)	FORWARD (adj)	THE FORWARD MOVEMENT OF THE CONTROL LEVER MUST BE SLOW AND CONTINUOUS.	The advance of the control lever must be slow and continuous."
4	ASD-STE100 - 0009.txt	"advance (v)	SET (v)	SET THE THROTTLE TO MAXIMUM POWER.	Advance the throttle to maximum power."
3	ASD-STE100 - 0009.txt	"FORWARD (adv)	MOVE THE LEVER FORWARD.	Advance the lever."
4	ASD-STE100 - 0009.txt	"adverse (adj)	BAD (adj)	REFER TO CHAPTER 6 FOR INSTRUCTIONS ABOUT HOW TO PARK IN BAD WEATHER CONDITIONS.	For parking in adverse weather conditions, refer to Chapter 6."
3	ASD-STE100 - 0009.txt	"If it is possible, give accurate and correct conditions.	THIS MEDICATION CAN CAUSE DERMATITIS.	This medication can cause adverse reactions."
4	ASD-STE100 - 0009.txt	"advisable (adj)	RECOMMEND (v)	THE DESIGN AUTHORITY RECOMMENDS THAT YOU TORQUE THE BOLTS AGAIN AT INTERVALS OF SIX MONTHS.	According to the Design Authority, it is advisable to retorque the bolts at intervals of six months."
4	ASD-STE100 - 0009.txt	"advise (v)	TELL (v)	TELL THE RAMP AGENT THAT THE BRAKES ARE SET.	Advise the ramp agent that the brakes are set."
3	ASD-STE100 - 0009.txt	"RECOMMEND (v)	THE SAFETY OFFICER RECOMMENDS THE APPLICABLE PERSONAL PROTECTIVE EQUIPMENT.	The safety officer advises on applicable personal protective equipment."
4	ASD-STE100 - 0010.txt	"affect (v)	EFFECT (n) If it is possible, be accurate.	MAGNETIC TOOLS HAVE AN UNWANTED EFFECT ON THE COMPASS SYSTEM.	Magnetic tools affect the compass system."
2	ASD-STE100 - 0010.txt	"THIS MEDICATION CAN CAUSE DERMATITIS	This medication can affect your skin."
3	ASD-STE100 - 0010.txt	"AFT (adj)	At or nearer to the rear of an air or sea vehicle	THE PUMP IS IN THE AFT CELL OF THE FUSELAGE TANK."
3	ASD-STE100 - 0010.txt	"AFT (adv)	In the direction of the rear of an air or sea vehicle	MOVE THE THROTTLE AFT."
3	ASD-STE100 - 0010.txt	"AFTER (conj)	That follows a specified time, sequence, or operation	AFTER YOU INSTALL THE COMPONENT, DO A FUNCTIONAL TEST."
3	ASD-STE100 - 0010.txt	"AFTER (prep)	That follows a specified time, sequence, or operation	THE BAR MOVES DOWN AFTER 20 SECONDS."
3	ASD-STE100 - 0010.txt	"AFT OF (prep)	At a position nearer to the rear	THE CONTROL UNIT IS INSTALLED AFT OF THE FLIGHT COMPARTMENT."
3	ASD-STE100 - 0010.txt	"AGAIN (adv)	One more occurrence	MOVE THE CONTROL STICK BACK TO THE CENTER, AND THEN MOVE IT FORWARD AGAIN."
3	ASD-STE100 - 0010.txt	"AGAINST (prep)	In contact with	PUT THE ADAPTER IN POSITION AGAINST ITS SUPPORT."
3	ASD-STE100 - 0010.txt	"AGENT (n)	One of a group of materials made to do a specified task	DO NOT USE THESE CLEANING AGENTS ON HOT SURFACES."
4	ASD-STE100 - 0010.txt	"aggravate (v)	INCREASE (v)	TIRE WEAR INCREASES WITH HIGH SPEED.	Tire wear is aggravated by high speed."
4	ASD-STE100 - 0010.txt	"agitate (v)	SHAKE (v)	SHAKE THE SOLUTION.	Agitate the solution."
4	ASD-STE100 - 0010.txt	"agitation (n)	SHAKE (v)	IF YOU SHAKE THE SOLUTION, DO NOT USE IT FOR ONE HOUR.	After agitation, do not use the solution for one hour."
3	ASD-STE100 - 0011.txt	"AGREE (v), AGREES, AGREED, AGREED	To be consistent with	THE INDICATIONS MUST AGREE WITH THE VALUES IN TABLE 1001."
4	ASD-STE100 - 0011.txt	"ahead (adv)	FORWARD (adv)	WHEN YOU INSTALL THE ANTENNA, THE ALIGNMENT ARROW MUST POINT FORWARD.	When you install the antenna, the alignment arrow must point ahead."
3	ASD-STE100 - 0011.txt	"AID (n)	Help that is given	IF YOU GET THIS CHEMICAL SOLUTION INTO YOUR EYES, GET MEDICAL AID IMMEDIATELY."
4	ASD-STE100 - 0011.txt	"aid (v)	HELP (v)	APPLY SAND TO THE PLANKS TO HELP WITH TIRE TRACTION.	Apply sand to the planks to aid tire traction."
4	ASD-STE100 - 0011.txt	"aim (v)	POINT (v)	DO NOT POINT THE HOSE AT PERSONS.	Do not aim the hose at persons."
3	ASD-STE100 - 0011.txt	"AIRBORNE (adj)	In, or used in, flight	POSITION 2 OF THE SWITCH GIVES A SIGNAL OF THE AIRCRAFT AIRBORNE CONDITION."
4	ASD-STE100 - 0011.txt	"air-dry (v)	DRY (v)	DRY THE FILTER IN THE AIR.	Air-dry the filter."
3	ASD-STE100 - 0011.txt	"AIRFLOW (n)	A flow of air	MAKE SURE THAT THE AIRFLOW IS NOT MORE THAN 10 LITERS/MINUTE."
4	ASD-STE100 - 0011.txt	"alert (v)	TELL (v)	TELL ALL PERSONS TO GO AWAY FROM THE AREA.	Alert all persons to go away from the area."
3	ASD-STE100 - 0011.txt	"ALIGN (v), ALIGNS, ALIGNED, ALIGNED	To put or come into a specified position in relation to a line	ALIGN THE FLANGE HOLES WITH THE STUDS."
1	ASD-STE100 - 0011.txt	ALL THREE BRACKET HOLES MUST ALIGN WITH THE FUEL TUBE.
4	ASD-STE100 - 0012.txt	"alignment (n)	ALIGN (v)	MAKE SURE THAT THE KEYWAY IS AT THE TOP AND ALIGNS WITH THE PEG.	Ensure that the keyway is at the top and in alignment with the peg."
3	ASD-STE100 - 0012.txt	"ALL (adj)	Full quantity	DRAIN ALL THE FLUIDS."
4	ASD-STE100 - 0012.txt	"allocate (v)	GIVE (v)	GIVE THE DIFFERENT MAINTENANCE TASKS TO THE APPROVED TECHNICIANS.	Allocate the different maintenance tasks to the approved technicians."
4	ASD-STE100 - 0012.txt	"allow (v)	LET (v)	DO NOT LET THE CABLE TOUCH THE FLOOR.	Do not allow the cable to touch the floor."
4	ASD-STE100 - 0012.txt	"allowable (adj)	PERMITTED (adj)	THE MAXIMUM PERMITTED DIFFERENCE IS 5 mm.	The maximum allowable difference is 5 mm."
3	ASD-STE100 - 0012.txt	"APPROVED (adj)	THE VALUES MUST NOT BE MORE THAN THE APPROVED DIFFERENCES GIVEN IN TABLE 1.	The values must not be more than the allowable differences given in table 1."
3	ASD-STE100 - 0012.txt	"ALMOST (adv)	Near the limit or the value	MAKE SURE THAT THE PRESSURE IN THE CABIN IS ALMOST ZERO."
3	ASD-STE100 - 0012.txt	"ALONG (prep)	In a line parallel with the length or direction of	MOVE THE TENSIOMETER ALONG THE CABLE."
4	ASD-STE100 - 0012.txt	"already (adv)	IN PROGRESS (adv)	THE DATABASE SYNCHRONIZATION IS IN PROGRESS.	The database is already synchronizing."
3	ASD-STE100 - 0012.txt	"NO OTHER	YOU CAN DO THIS REPAIR PROCEDURE ONLY IF THERE IS NO OTHER DAMAGE.	Only do this repair procedure if there is not already damage."
3	ASD-STE100 - 0012.txt	"Frequently, an alternative for this word is not necessary.	MAKE SURE THAT THE SOFTWARE IS INSTALLED IN THE REPOSITORY.	Make sure that the software is already installed in the repository."
3	ASD-STE100 - 0012.txt	"ALSO (adv)	In addition	ALSO DO THE APPLICABLE STEPS OF THIS PROCEDURE."
4	ASD-STE100 - 0013.txt	"alter (v)	CHANGE (v)	IT IS POSSIBLE THAT THE INSTALLATION OF THE CONNECTOR PINS CHANGED THE ROUTING OF THE CABLE LOOM.	It is possible that the installation of the connector pins altered the routing of the cable loom."
4	ASD-STE100 - 0013.txt	"alteration (n)	CHANGE (v)	IF YOU CHANGE THIS REPAIR PROCEDURE, GET APPROVAL OF THE DESIGN AUTHORITY.	The alteration to this repair procedure must get approval of the Design Authority."
4	ASD-STE100 - 0013.txt	"alternate (adj)	ALTERNATIVE (adj)	AN ALTERNATIVE REPAIR IS AVAILABLE.	An alternate repair is available."
3	ASD-STE100 - 0013.txt	"EACH SECOND	EACH SECOND SQUARE IS RED.	Alternate squares are red."
4	ASD-STE100 - 0013.txt	"alternate (v)	THEN (adv)	DO THE PILOTS INSTRUMENT TEST AND THEN THE COPILOT’S TEST.	Alternate between pilot’s and copilot’s instrument test."
4	ASD-STE100 - 0013.txt	"alternately (adv)	IN ONE (TN)...AND THEN THE OTHER	TO MAKE PIN REMOVAL EASIER, MANUALLY TURN THE CANOPY IN ONE DIRECTION AND THEN IN THE OTHER.	To make pin removal easier, manually turn the canopy alternately in the two directions."
3	ASD-STE100 - 0013.txt	"ALTERNATIVE (adj)	That gives a choice	YOU CAN USE ALTERNATIVE MATERIALS."
3	ASD-STE100 - 0013.txt	"ALTERNATIVE (n)	One of two or more objects or processes that have the same or almost the same properties or functions	A BIO-BASED FUEL CAN BE AN ALTERNATIVE TO FUELS JET-A1 AND JET-A."
4	ASD-STE100 - 0013.txt	"alternatively (adv)	ALTERNATIVE (n)	YOU CAN DO TEST B AS AN ALTERNATIVE.	Alternatively, you can do test B."
3	ASD-STE100 - 0013.txt	"ALTHOUGH (conj)	In spite of the fact that	ALTHOUGH THE PRESSURE DECREASES, THE VALVE MUST STAY CLOSED."
3	ASD-STE100 - 0013.txt	"ALWAYS (adv)	At all times	ALWAYS KEEP THE BRIGHTNESS CONTROL ON THE LCD DISPLAY AT MAXIMUM."
4	ASD-STE100 - 0014.txt	"amend (v)	CHANGE (v)	IF IT IS NECESSARY TO CHANGE THE REPAIR SCHEME, GET THE APPROVAL OF THE DESIGN AUTHORITY.	If it is necessary to amend the Repair Scheme, get the approval of the Design Authority."
4	ASD-STE100 - 0014.txt	"amendment (n)	CHANGE (n)	THE DESIGN AUTHORITY MUST GIVE APPROVAL TO THE CHANGES THAT YOU MAKE TO THE REPAIR SCHEME.	The Design Authority must approve the amendments that you make to the Repair Scheme."
3	ASD-STE100 - 0014.txt	"CHANGE (v)	IF IT IS NECESSARY TO CHANGE THE REPAIR SCHEME, GET THE APPROVAL OF THE DESIGN AUTHORITY.	If an amendment to the Repair Scheme is necessary, get the approval of the Design Authority."
4	ASD-STE100 - 0014.txt	"among (prep)	IN (prep)	IF THERE ARE METAL PARTICLES IN THE SAMPLES, REPLACE THE PUMP.	If there are metal particles among the samples, replace the pump."
4	ASD-STE100 - 0014.txt	"amount (n)	QUANTITY (n)	MAKE SURE THAT THE QUANTITY OF FUEL IN THE TANK IS NOT MORE THAN 500 LITERS.	Make sure that the amount of fuel in the tank is not more than 500 liters."
3	ASD-STE100 - 0014.txt	"AN (art)	Function word: indefinite article	MAKE AN ENTRY IN THE LOGBOOK."
3	ASD-STE100 - 0014.txt	"ANALOG (adj)	Of data given by pointers and dials	THE PRE-MOD UNIT HAS ANALOG INDICATORS."
4	ASD-STE100 - 0014.txt	"analyze (v)	ANALYSIS (TN)	MAKE AN ANALYSIS OF THE OIL.	Analyze the oil sample."
4	ASD-STE100 - 0014.txt	"anchor (v)	ATTACH (v)	THE STRAPS ARE ATTACHED TO A FULL-LENGTH RAIL.	The straps are anchored to a full-length rail."
4	ASD-STE100 - 0015.txt	"ancillary (adj)	AUXILIARY (adj) SECONDARY (adj)	THE ENGINE AND ALL AUXILIARY EQUIPMENT USE THE SAME LUBRICANT.	The engine and all ancillary equipment use the same lubricant."
2	ASD-STE100 - 0015.txt	"DO AN OPERATIONAL CHECK OF THE SECONDARY CONTROLS.	Do an operational check of the ancillary controls."
3	ASD-STE100 - 0015.txt	"AND (conj)	Function word used to connect words, phrases, or clauses	MAKE SURE THAT THE FLAPS ARE RETRACTED AND THE AILERON TRIM HANDWHEEL IS IN THE ZERO POSITION."
3	ASD-STE100 - 0015.txt	"ANGULAR (adj)	That has one or more angles	MAKE SURE THAT THE ANGULAR POSITION IS CORRECT."
4	ASD-STE100 - 0015.txt	"annotation (n)	WRITE (v)	WRITE THE TEMPERATURE VALUE ON THE ENGINE LOG CARD.	Make an annotation of the temperature on the Engine Log Card."
3	ASD-STE100 - 0015.txt	"RECORD (v)	RECORD THE TEMPERATURE VALUE ON THE ENGINE LOG CARD.	Make an annotation of the temperature on the Engine Log Card."
4	ASD-STE100 - 0015.txt	"annunciate (v)	SHOW (v)	THE DISPLAY SHOWS A FAULT MESSAGE.	The display annunciates a fault message."
4	ASD-STE100 - 0015.txt	"another (adj)	ONE (TN) MORE	INSTALL ONE MORE WASHER BETWEEN THE NUT AND THE SURFACE.	Install another washer between the nut and the surface."
3	ASD-STE100 - 0015.txt	"DIFFERENT (adj)	REFER TO DETAIL C ON FIG. 4 FOR A DIFFERENT PROCEDURE TO ATTACH THE CABLE.	Refer to detail C on Fig. 4 for another way of attaching the cable."
3	ASD-STE100 - 0015.txt	"AGAIN (adv)	BEFORE YOU TRY TO START THE ENGINE AGAIN, MAKE SURE THAT THE AREA IS SAFE.	Before you try another engine start, make sure that the area is safe."
4	ASD-STE100 - 0015.txt	"anticlockwise (adv)	COUNTERCLOCKWISE (adv)	TURN THE CAP COUNTERCLOCKWISE.	Turn the cap anticlockwise."
